hc_date,day,PCA_1,PCA_2
2022-06-22 21:00:00+02:00,22/06/2022,-0.32396963856345923,2.853260331578932
2022-06-22 22:00:00+02:00,22/06/2022,0.13771118642321187,3.103978582189805
2022-06-22 23:00:00+02:00,22/06/2022,0.2068567305261558,3.2311744515095224
2022-06-23 00:00:00+02:00,23/06/2022,0.07150637636700827,3.2203346945156843
2022-06-23 01:00:00+02:00,23/06/2022,-0.25149652336457706,3.2471310081568805
2022-06-23 02:00:00+02:00,23/06/2022,-0.3152157861053665,3.258331747477594
2022-06-23 03:00:00+02:00,23/06/2022,-0.2540889585310767,3.348696368897628
2022-06-23 04:00:00+02:00,23/06/2022,-0.010013035767936631,3.4252322105564015
2022-06-23 05:00:00+02:00,23/06/2022,0.23282645702203128,3.5805168164574197
2022-06-23 06:00:00+02:00,23/06/2022,0.3477218691375013,3.6828635846076154
2022-06-23 07:00:00+02:00,23/06/2022,0.26029049698654816,3.63541712045067
2022-06-23 08:00:00+02:00,23/06/2022,-0.4153286691587898,3.2451700548989253
2022-06-23 09:00:00+02:00,23/06/2022,-1.1375841748384865,2.7929407021857644
2022-06-23 10:00:00+02:00,23/06/2022,-1.2302279550195225,2.6616125994633575
2022-06-23 11:00:00+02:00,23/06/2022,-1.2598752082624236,2.6158328980250647
2022-06-23 12:00:00+02:00,23/06/2022,-1.3341705641972532,2.498921281492799
2022-06-23 13:00:00+02:00,23/06/2022,-1.3749558435704852,2.402573637708484
2022-06-23 14:00:00+02:00,23/06/2022,-1.4057080200764616,2.3349899291135103
2022-06-23 15:00:00+02:00,23/06/2022,-1.4253249731852646,2.291537589230411
2022-06-23 16:00:00+02:00,23/06/2022,-1.5167205118051696,2.1731133901976283
2022-06-23 17:00:00+02:00,23/06/2022,-1.554542544452267,2.1063428055770044
2022-06-23 18:00:00+02:00,23/06/2022,-1.5625274967429892,2.0935511478145994
2022-06-23 19:00:00+02:00,23/06/2022,-1.2337629597919646,2.2303475658403817
2022-06-23 20:00:00+02:00,23/06/2022,-0.5039423563902115,2.527907433154487
2022-06-23 21:00:00+02:00,23/06/2022,0.2924918048184925,2.882399446717393
2022-06-23 22:00:00+02:00,23/06/2022,0.5261443342483455,3.1399056611152187
2022-06-23 23:00:00+02:00,23/06/2022,0.6139810747320967,3.289430415697571
2022-06-24 00:00:00+02:00,24/06/2022,0.5049092696945678,3.4001641930077247
2022-06-24 01:00:00+02:00,24/06/2022,0.16696814247927091,3.435729880408429
2022-06-24 02:00:00+02:00,24/06/2022,0.11005710347310335,3.4847301530868693
2022-06-24 03:00:00+02:00,24/06/2022,0.13752981033253783,3.5450137818807246
2022-06-24 04:00:00+02:00,24/06/2022,0.385532794235762,3.7119388946112557
2022-06-24 05:00:00+02:00,24/06/2022,0.5811665579389923,3.8419486728378898
2022-06-24 06:00:00+02:00,24/06/2022,0.6356009997706246,3.9781888299587043
2022-06-24 07:00:00+02:00,24/06/2022,0.5667012402234924,3.955142732718854
2022-06-24 08:00:00+02:00,24/06/2022,-0.16891687120888696,3.5888873911629755
2022-06-24 09:00:00+02:00,24/06/2022,-0.955102230143691,3.023888235089767
2022-06-24 10:00:00+02:00,24/06/2022,-0.999720642193695,2.9403634561792606
2022-06-24 11:00:00+02:00,24/06/2022,-1.3240179743291536,2.936973275617847
2022-06-24 12:00:00+02:00,24/06/2022,-1.0625752524147636,2.7722057629303833
2022-06-24 13:00:00+02:00,24/06/2022,-1.1067573910533985,2.695244054291866
2022-06-24 14:00:00+02:00,24/06/2022,-1.1303653195569447,2.7029889758019063
2022-06-24 15:00:00+02:00,24/06/2022,-1.1722338841748785,2.700891014479495
2022-06-24 16:00:00+02:00,24/06/2022,-1.2085439700110179,2.640656428946863
2022-06-24 17:00:00+02:00,24/06/2022,-0.7891148107663791,2.3958150296474225
2022-06-24 18:00:00+02:00,24/06/2022,-0.16469243470134232,2.0974162279588535
2022-06-24 19:00:00+02:00,24/06/2022,1.1927244133189288,1.7364331806565938
2022-06-24 20:00:00+02:00,24/06/2022,5.571860858771769,1.727806699028646
2022-06-24 21:00:00+02:00,24/06/2022,5.44244493108429,2.1576228055387046
2022-06-24 22:00:00+02:00,24/06/2022,5.8204067045218055,2.472076652646475
2022-06-24 23:00:00+02:00,24/06/2022,5.836145638339505,2.5811406877764065
2022-06-25 00:00:00+02:00,25/06/2022,5.38090425588402,2.562116441520845
2022-06-25 01:00:00+02:00,25/06/2022,5.009373755591717,3.0429164896940284
2022-06-25 02:00:00+02:00,25/06/2022,7.184977039599064,3.136965345747907
2022-06-25 03:00:00+02:00,25/06/2022,6.907684308961634,3.3837050638009645
2022-06-25 04:00:00+02:00,25/06/2022,5.179830619177933,3.8157981774671637
2022-06-25 05:00:00+02:00,25/06/2022,6.612626884659295,3.8041972312740113
2022-06-25 06:00:00+02:00,25/06/2022,2.225776812866126,4.3648938036294975
2022-06-25 07:00:00+02:00,25/06/2022,1.3652836036876925,4.133735544029239
2022-06-25 08:00:00+02:00,25/06/2022,0.10270859268943897,3.959261533061713
2022-06-25 09:00:00+02:00,25/06/2022,-1.044704201883812,3.385171235994377
2022-06-25 10:00:00+02:00,25/06/2022,-1.1221606624036689,3.087130324749857
2022-06-25 11:00:00+02:00,25/06/2022,-1.1798067184439924,2.919032071705386
2022-06-25 12:00:00+02:00,25/06/2022,-0.9100668853124897,3.2082593723036537
2022-06-25 13:00:00+02:00,25/06/2022,-0.9878155739393109,3.3039328012476386
2022-06-25 14:00:00+02:00,25/06/2022,-1.0868076924633059,3.179884255633504
2022-06-25 15:00:00+02:00,25/06/2022,-1.1176292551422242,3.3361233221653808
2022-06-25 16:00:00+02:00,25/06/2022,-1.1326721213491313,3.299687199956071
2022-06-25 17:00:00+02:00,25/06/2022,-1.1126004689454532,3.266236995484359
2022-06-25 18:00:00+02:00,25/06/2022,0.16788235471156174,2.507752368509408
2022-06-25 19:00:00+02:00,25/06/2022,1.0707689964096363,1.9534679593076805
2022-06-25 20:00:00+02:00,25/06/2022,3.3881835140098757,1.6421845404157547
2022-06-25 21:00:00+02:00,25/06/2022,3.3923715349773667,1.5568533130237092
2022-06-25 22:00:00+02:00,25/06/2022,3.566881549817642,1.817167008500178
2022-06-25 23:00:00+02:00,25/06/2022,4.329361379580356,2.1276045168332214
2022-06-26 00:00:00+02:00,26/06/2022,6.414591359141901,1.9632821958983402
2022-06-26 01:00:00+02:00,26/06/2022,4.095159721405043,2.783913012876642
2022-06-26 02:00:00+02:00,26/06/2022,4.912810717038306,3.2406753338098144
2022-06-26 03:00:00+02:00,26/06/2022,4.794161971313241,3.225487354048757
2022-06-26 04:00:00+02:00,26/06/2022,4.215750217079741,2.808384933775852
2022-06-26 05:00:00+02:00,26/06/2022,5.6277349949799085,2.8089894034535234
2022-06-26 06:00:00+02:00,26/06/2022,1.8627732141295494,3.427202892045999
2022-06-26 07:00:00+02:00,26/06/2022,0.29308002762857505,2.8744942497554478
2022-06-26 08:00:00+02:00,26/06/2022,-0.6620283094780121,2.670080376601317
2022-06-26 09:00:00+02:00,26/06/2022,-1.0674083564183205,2.650033026128158
2022-06-26 10:00:00+02:00,26/06/2022,-1.152664472905427,2.2201257924098803
2022-06-26 11:00:00+02:00,26/06/2022,-1.200219624728603,2.0747186153928707
2022-06-26 12:00:00+02:00,26/06/2022,-0.9959478543232575,2.3506396558919516
2022-06-26 13:00:00+02:00,26/06/2022,-1.0804859647293699,2.5065330813234263
2022-06-26 14:00:00+02:00,26/06/2022,-1.1383192092935828,2.361354279224112
2022-06-26 15:00:00+02:00,26/06/2022,-1.16838069818301,2.274217369387542
2022-06-26 16:00:00+02:00,26/06/2022,-1.1999234825238676,2.255315033630095
2022-06-26 17:00:00+02:00,26/06/2022,-1.2279829112213165,2.3401245121263434
2022-06-26 18:00:00+02:00,26/06/2022,0.024568474471234645,2.242166283411361
2022-06-26 19:00:00+02:00,26/06/2022,0.804889187103816,1.6127336064215052
2022-06-26 20:00:00+02:00,26/06/2022,2.7356185698262823,1.2922001631736924
2022-06-26 21:00:00+02:00,26/06/2022,3.5546934203519824,1.2148839327694587
2022-06-26 22:00:00+02:00,26/06/2022,4.3728815605991365,1.3158810552549927
2022-06-26 23:00:00+02:00,26/06/2022,5.038418702032424,1.6034054384526386
2022-06-27 00:00:00+02:00,27/06/2022,4.946084320522256,1.7271589725661647
2022-06-27 01:00:00+02:00,27/06/2022,4.409688355790003,2.6891648940542967
2022-06-27 02:00:00+02:00,27/06/2022,5.371818775268307,2.714627516682709
2022-06-27 03:00:00+02:00,27/06/2022,5.151045157697869,2.7431133612118996
2022-06-27 04:00:00+02:00,27/06/2022,5.1712658031710665,2.845974286767157
2022-06-27 05:00:00+02:00,27/06/2022,3.9599150330144957,3.1534158072702905
2022-06-27 06:00:00+02:00,27/06/2022,0.6592351645046347,3.178137400569775
2022-06-27 07:00:00+02:00,27/06/2022,-0.10949271209405735,2.9477464916291383
2022-06-27 08:00:00+02:00,27/06/2022,-0.06766638169227321,3.270201703353847
2022-06-27 09:00:00+02:00,27/06/2022,-1.2295982229959679,2.821070070442727
2022-06-27 10:00:00+02:00,27/06/2022,-1.27080923127298,2.564752793779197
2022-06-27 11:00:00+02:00,27/06/2022,-1.3392302272494034,2.379154673048561
2022-06-27 12:00:00+02:00,27/06/2022,-1.1789503349960582,2.614910460770746
2022-06-27 13:00:00+02:00,27/06/2022,-1.1926534316668713,2.7413751642531645
2022-06-27 14:00:00+02:00,27/06/2022,-1.2104160264063242,2.8026469821046374
2022-06-27 15:00:00+02:00,27/06/2022,-1.2328447231901465,2.7152514201717124
2022-06-27 16:00:00+02:00,27/06/2022,-1.2743922176313,2.7385920752568045
2022-06-27 17:00:00+02:00,27/06/2022,-1.3061992893768082,2.4081385415540817
2022-06-27 18:00:00+02:00,27/06/2022,-0.041917366297434866,2.414802262847195
2022-06-27 19:00:00+02:00,27/06/2022,0.8630631962089798,1.7898780954468732
2022-06-27 20:00:00+02:00,27/06/2022,3.4565774429338703,1.5642572574800815
2022-06-27 21:00:00+02:00,27/06/2022,6.458889564666327,1.4494077847291669
2022-06-27 22:00:00+02:00,27/06/2022,6.329523470321732,1.638796853639112
2022-06-27 23:00:00+02:00,27/06/2022,6.605617632967203,2.0098287677026527
2022-06-28 00:00:00+02:00,28/06/2022,6.259074225535426,1.9157988161644355
2022-06-28 01:00:00+02:00,28/06/2022,5.60509837664679,2.54484549475574
2022-06-28 02:00:00+02:00,28/06/2022,6.6740396330428,2.6226809069368593
2022-06-28 03:00:00+02:00,28/06/2022,6.591259461848359,2.8140968813358613
2022-06-28 04:00:00+02:00,28/06/2022,6.022502124266673,3.0201463104163726
2022-06-28 05:00:00+02:00,28/06/2022,5.238006768344803,3.2564880570247365
2022-06-28 06:00:00+02:00,28/06/2022,1.65410199056623,3.789788645468337
2022-06-28 07:00:00+02:00,28/06/2022,0.8964891776385419,3.5712153377763896
2022-06-28 08:00:00+02:00,28/06/2022,-0.11424297139099486,3.292727666497345
2022-06-28 09:00:00+02:00,28/06/2022,-1.0415598962297028,3.0774998165298486
2022-06-28 10:00:00+02:00,28/06/2022,-1.1701793748103848,2.5831074697834877
2022-06-28 11:00:00+02:00,28/06/2022,-1.219168873991839,2.4529189444513504
2022-06-28 12:00:00+02:00,28/06/2022,-1.047625401430393,2.6791336231811154
2022-06-28 13:00:00+02:00,28/06/2022,-1.0942613863815194,2.8807910402880306
2022-06-28 14:00:00+02:00,28/06/2022,-1.1250521311222583,2.5965893467409638
2022-06-28 15:00:00+02:00,28/06/2022,-1.2054082378674758,2.602997495657439
2022-06-28 16:00:00+02:00,28/06/2022,-1.196957391986089,2.582603312972397
2022-06-28 17:00:00+02:00,28/06/2022,-1.2268452874577358,2.6109638204414902
2022-06-28 18:00:00+02:00,28/06/2022,0.07634314081197179,2.4162192850494564
2022-06-28 19:00:00+02:00,28/06/2022,0.8942321737507118,1.5896724895207197
2022-06-28 20:00:00+02:00,28/06/2022,4.327620723061965,1.609051432480544
2022-06-28 21:00:00+02:00,28/06/2022,5.146975536154248,1.82615325910266
2022-06-28 22:00:00+02:00,28/06/2022,5.650541628284517,1.8907389641703782
2022-06-28 23:00:00+02:00,28/06/2022,5.3989102087801895,2.05625003997306
2022-06-29 00:00:00+02:00,29/06/2022,6.812127571252112,1.7748578560602888
2022-06-29 01:00:00+02:00,29/06/2022,7.560395982960316,2.60693754884024
2022-06-29 02:00:00+02:00,29/06/2022,6.295805974273447,3.079739799960299
2022-06-29 03:00:00+02:00,29/06/2022,5.92161804776743,2.997826258439666
2022-06-29 04:00:00+02:00,29/06/2022,6.723127859739095,2.636663148858453
2022-06-29 05:00:00+02:00,29/06/2022,3.5138624861517744,3.4598670605626403
2022-06-29 06:00:00+02:00,29/06/2022,0.5947614853750315,3.6076075921872968
2022-06-29 07:00:00+02:00,29/06/2022,-0.5746645091048781,3.2314844730671415
2022-06-29 08:00:00+02:00,29/06/2022,-0.9582997176111124,2.9065216944910817
2022-06-29 09:00:00+02:00,29/06/2022,-1.7073522680521471,2.432877191425079
2022-06-29 10:00:00+02:00,29/06/2022,-1.7424874768640057,2.340284325282676
2022-06-29 11:00:00+02:00,29/06/2022,-1.8131168395087904,2.158756816423418
2022-06-29 12:00:00+02:00,29/06/2022,-1.8532199167923975,2.099926139896726
2022-06-29 13:00:00+02:00,29/06/2022,-1.870924623486063,2.0078469139427018
2022-06-29 14:00:00+02:00,29/06/2022,-1.891212610275139,1.9259073435750351
2022-06-29 15:00:00+02:00,29/06/2022,-1.915149191504085,1.9042463660674323
2022-06-29 16:00:00+02:00,29/06/2022,-1.8885266117070187,1.8918036594436225
2022-06-29 17:00:00+02:00,29/06/2022,-1.875378772571806,1.77815333185904
2022-06-29 18:00:00+02:00,29/06/2022,-1.140641867595194,1.6191477771706704
2022-06-29 19:00:00+02:00,29/06/2022,-1.0761205012196213,1.6288288861496756
2022-06-29 20:00:00+02:00,29/06/2022,-0.9218325927362298,1.6825989442147342
2022-06-29 21:00:00+02:00,29/06/2022,-0.026332667288623515,1.7028606291498345
2022-06-29 22:00:00+02:00,29/06/2022,0.4919565699056326,1.8136674026215882
2022-06-29 23:00:00+02:00,29/06/2022,1.530433659631021,1.873820566178196
2022-06-30 00:00:00+02:00,30/06/2022,1.3933588248237712,2.027146375799127
2022-06-30 01:00:00+02:00,30/06/2022,0.9719328617096634,2.1304183896231845
2022-06-30 02:00:00+02:00,30/06/2022,0.09533100577140843,2.209453935875244
2022-06-30 03:00:00+02:00,30/06/2022,0.5043678512347965,2.2751000367548224
2022-06-30 04:00:00+02:00,30/06/2022,1.3264910352858987,2.56331579852627
2022-06-30 05:00:00+02:00,30/06/2022,1.600347624067514,2.843965160958304
,,0.9698833811230084,2.9138517431571693
2022-06-30 07:00:00+02:00,30/06/2022,0.8994987419912891,2.8847102238254783
2022-06-30 08:00:00+02:00,30/06/2022,0.24360992194523498,2.5542215224316904
2022-06-30 09:00:00+02:00,30/06/2022,-0.44149827347824416,2.209000953950538
2022-06-30 10:00:00+02:00,30/06/2022,-0.5199256070847958,2.102493449186133
2022-06-30 11:00:00+02:00,30/06/2022,-1.0225877970207569,2.0770306205760884
2022-06-30 12:00:00+02:00,30/06/2022,-1.7182163483238924,1.7379586574513295
2022-06-30 13:00:00+02:00,30/06/2022,-1.779209564205991,1.593103440575605
2022-06-30 14:00:00+02:00,30/06/2022,-1.8083761763931558,1.599198486037558
2022-06-30 15:00:00+02:00,30/06/2022,-1.833002539519113,1.5628168034073424
2022-06-30 16:00:00+02:00,30/06/2022,-1.8564831135462967,1.5187748875114295
2022-06-30 17:00:00+02:00,30/06/2022,-1.8788824614763524,1.4396920474655859
2022-06-30 18:00:00+02:00,30/06/2022,-1.8939037286877969,1.4123530197804808
2022-06-30 19:00:00+02:00,30/06/2022,-1.58068507164759,1.5463219115248363
2022-06-30 20:00:00+02:00,30/06/2022,-0.6159911341031247,1.9704500312645667
2022-06-30 21:00:00+02:00,30/06/2022,-0.02566061588659582,2.6629012421929903
2022-06-30 22:00:00+02:00,30/06/2022,0.25378712735033937,2.880388438058565
2022-06-30 23:00:00+02:00,30/06/2022,0.335004026852273,3.0765559811795202
2022-07-01 00:00:00+02:00,01/07/2022,0.2265303781203851,3.1959749224673106
2022-07-01 01:00:00+02:00,01/07/2022,-0.09184377017456116,3.154399591644535
2022-07-01 02:00:00+02:00,01/07/2022,-0.1813115683854226,3.183423210849339
2022-07-01 03:00:00+02:00,01/07/2022,-0.11974957140944419,3.2905762206831604
2022-07-01 04:00:00+02:00,01/07/2022,0.11288195390527464,3.4570387355735863
2022-07-01 05:00:00+02:00,01/07/2022,0.3252943477431833,3.5935251842646156
2022-07-01 06:00:00+02:00,01/07/2022,0.21303710510630866,3.7297069962345226
2022-07-01 07:00:00+02:00,01/07/2022,0.032167623887231246,3.6404732779853437
2022-07-01 08:00:00+02:00,01/07/2022,-0.65220145202526,3.165029274307593
2022-07-01 09:00:00+02:00,01/07/2022,-1.3353915715049667,2.684852472079149
2022-07-01 10:00:00+02:00,01/07/2022,-1.4080573949386115,2.5742175728814365
2022-07-01 11:00:00+02:00,01/07/2022,-1.4275431382833441,2.5556586857767156
2022-07-01 12:00:00+02:00,01/07/2022,-1.1937206145600088,2.4162613031318823
2022-07-01 13:00:00+02:00,01/07/2022,-1.2465995208237295,2.395428347012725
2022-07-01 14:00:00+02:00,01/07/2022,-1.3087327265230306,2.31295278205689
2022-07-01 15:00:00+02:00,01/07/2022,-1.3464565464826939,2.3594331338064123
2022-07-01 16:00:00+02:00,01/07/2022,-1.4633273614974818,2.279765734733741
2022-07-01 17:00:00+02:00,01/07/2022,-1.0242061601526533,2.321934684708148
2022-07-01 18:00:00+02:00,01/07/2022,-0.3555986311453126,2.175907410497926
2022-07-01 19:00:00+02:00,01/07/2022,0.38482049931320306,1.5425089215527825
2022-07-01 20:00:00+02:00,01/07/2022,2.8637435594817964,1.1532234187250456
2022-07-01 21:00:00+02:00,01/07/2022,3.8377975068238643,1.582648043400362
2022-07-01 22:00:00+02:00,01/07/2022,5.584378202706488,1.1913339450230611
2022-07-01 23:00:00+02:00,01/07/2022,4.809068354589723,1.1661661584443823
2022-07-02 00:00:00+02:00,02/07/2022,4.343909177233944,1.2229491480209234
2022-07-02 01:00:00+02:00,02/07/2022,5.572174838522237,2.4169182731227044
2022-07-02 02:00:00+02:00,02/07/2022,6.1642053746504075,2.235235691898349
2022-07-02 03:00:00+02:00,02/07/2022,4.078807007774686,2.5956820649171273
2022-07-02 04:00:00+02:00,02/07/2022,4.95769394480342,3.131103598281337
2022-07-02 05:00:00+02:00,02/07/2022,5.915767032585395,2.7942594128579574
2022-07-02 06:00:00+02:00,02/07/2022,0.8767445876215537,2.7754390642146203
2022-07-02 07:00:00+02:00,02/07/2022,-0.014414855939084616,2.7265837552034093
2022-07-02 08:00:00+02:00,02/07/2022,-0.5401710130229992,2.8949512709923657
2022-07-02 09:00:00+02:00,02/07/2022,-1.3737881956182592,2.6464775650376797
2022-07-02 10:00:00+02:00,02/07/2022,-1.4133052729837439,2.371223346335248
2022-07-02 11:00:00+02:00,02/07/2022,-1.4415272928594405,2.2393391689239306
2022-07-02 12:00:00+02:00,02/07/2022,-1.3406444791830017,2.501513261666751
2022-07-02 13:00:00+02:00,02/07/2022,-1.3783129252598052,2.4960385864726806
2022-07-02 14:00:00+02:00,02/07/2022,-1.3200814525058997,2.4215896083825723
2022-07-02 15:00:00+02:00,02/07/2022,-1.346461171337018,2.5871866236327414
2022-07-02 16:00:00+02:00,02/07/2022,-1.4255366703615984,2.4259020541792706
2022-07-02 17:00:00+02:00,02/07/2022,-1.4353438015641236,2.38508353426105
2022-07-02 18:00:00+02:00,02/07/2022,-0.21208931422201485,2.3642114640776324
2022-07-02 19:00:00+02:00,02/07/2022,0.7325702327195733,1.5389930014104762
2022-07-02 20:00:00+02:00,02/07/2022,3.2383930870382205,1.5634557697966047
2022-07-02 21:00:00+02:00,02/07/2022,3.6527810419501363,1.6486925404682755
2022-07-02 22:00:00+02:00,02/07/2022,3.7331612887555035,1.5477835573600605
2022-07-02 23:00:00+02:00,02/07/2022,4.122131300897823,1.812127118256406
2022-07-03 00:00:00+02:00,03/07/2022,5.5179275985312435,1.557541583379008
2022-07-03 01:00:00+02:00,03/07/2022,4.948569185395253,2.0661458883733816
2022-07-03 02:00:00+02:00,03/07/2022,4.465139056839693,2.2997827864476927
2022-07-03 03:00:00+02:00,03/07/2022,3.9047127909321135,2.6672214108505354
2022-07-03 04:00:00+02:00,03/07/2022,6.177126450251811,2.4449806100812497
2022-07-03 05:00:00+02:00,03/07/2022,5.3041300792196,3.027692566340351
2022-07-03 06:00:00+02:00,03/07/2022,1.607679636240934,3.3538399479997913
2022-07-03 07:00:00+02:00,03/07/2022,1.0043087165589004,3.315786699969918
2022-07-03 08:00:00+02:00,03/07/2022,-0.12831643949756708,3.0468856368930752
2022-07-03 09:00:00+02:00,03/07/2022,-1.152022459405478,2.6598685118961765
2022-07-03 10:00:00+02:00,03/07/2022,-1.1990857834238642,2.3470021210193006
2022-07-03 11:00:00+02:00,03/07/2022,-1.2454683782038465,2.2467817314610885
2022-07-03 12:00:00+02:00,03/07/2022,-1.316629495228041,2.5351867623191358
2022-07-03 13:00:00+02:00,03/07/2022,-1.5049386078117477,2.337279902429777
2022-07-03 14:00:00+02:00,03/07/2022,-1.5230055649772536,2.289107701630924
2022-07-03 15:00:00+02:00,03/07/2022,-1.5682075286589265,2.0580479789976147
2022-07-03 16:00:00+02:00,03/07/2022,-1.5995767627425634,2.2077212496728085
2022-07-03 17:00:00+02:00,03/07/2022,-1.6101517210179905,2.236605463499988
2022-07-03 18:00:00+02:00,03/07/2022,-0.40917945240663933,2.358306771811293
2022-07-03 19:00:00+02:00,03/07/2022,0.371535781785866,1.5206486404921724
2022-07-03 20:00:00+02:00,03/07/2022,1.9704666778415834,1.3952653327632338
2022-07-03 21:00:00+02:00,03/07/2022,3.659630113530663,1.320324241345256
2022-07-03 22:00:00+02:00,03/07/2022,4.130709778858884,1.5366042013149384
2022-07-03 23:00:00+02:00,03/07/2022,4.181098149210423,1.7153582085167252
2022-07-04 00:00:00+02:00,04/07/2022,3.5558724995095914,2.076516339111632
2022-07-04 01:00:00+02:00,04/07/2022,3.2846870623643727,2.5828837826610305
2022-07-04 02:00:00+02:00,04/07/2022,3.168190350733317,2.601198615589847
2022-07-04 03:00:00+02:00,04/07/2022,3.339588084087122,2.515505483714489
2022-07-04 04:00:00+02:00,04/07/2022,3.8039604296155427,2.742687057328561
2022-07-04 05:00:00+02:00,04/07/2022,3.490089461267645,2.974787565671631
2022-07-04 06:00:00+02:00,04/07/2022,0.8480057983366377,3.5628837775032056
2022-07-04 07:00:00+02:00,04/07/2022,0.33132826197928306,3.3824816692701964
2022-07-04 08:00:00+02:00,04/07/2022,-0.8830753941183592,2.900063687109088
2022-07-04 09:00:00+02:00,04/07/2022,-1.442057464815104,2.812465579830491
2022-07-04 10:00:00+02:00,04/07/2022,-1.5066465098316595,2.491927095937741
2022-07-04 11:00:00+02:00,04/07/2022,-1.5589685286380608,2.3116129300715955
2022-07-04 12:00:00+02:00,04/07/2022,-1.494178072394104,2.5340314195251
2022-07-04 13:00:00+02:00,04/07/2022,-1.520755171933853,2.429043199590487
2022-07-04 14:00:00+02:00,04/07/2022,-1.5241368530391854,2.217722835846195
2022-07-04 15:00:00+02:00,04/07/2022,-1.5723973748525704,2.4181728972701664
2022-07-04 16:00:00+02:00,04/07/2022,-1.5592198272961593,2.4335612821718096
2022-07-04 17:00:00+02:00,04/07/2022,-1.597462204552788,2.34460847274386
2022-07-04 18:00:00+02:00,04/07/2022,-0.43468591308670357,2.2137643180499986
2022-07-04 19:00:00+02:00,04/07/2022,0.38183726539855145,1.4717825319844517
2022-07-04 20:00:00+02:00,04/07/2022,2.083915184997573,1.3142663875748128
2022-07-04 21:00:00+02:00,04/07/2022,4.266814962977949,0.9824816735751152
2022-07-04 22:00:00+02:00,04/07/2022,5.2648711025675015,1.1381536364122677
2022-07-04 23:00:00+02:00,04/07/2022,3.9449488653259874,1.8685225923824187
2022-07-05 00:00:00+02:00,05/07/2022,4.93706676906982,1.5808426465341925
2022-07-05 01:00:00+02:00,05/07/2022,4.869711277742153,2.295941064204893
2022-07-05 02:00:00+02:00,05/07/2022,5.376823930683439,2.240817791983257
2022-07-05 03:00:00+02:00,05/07/2022,4.586284837360237,2.458808929794254
2022-07-05 04:00:00+02:00,05/07/2022,5.477689060793239,2.4660733147086558
2022-07-05 05:00:00+02:00,05/07/2022,4.104216702000643,2.928300991980912
2022-07-05 06:00:00+02:00,05/07/2022,1.2157907478318495,3.4449515378249185
2022-07-05 07:00:00+02:00,05/07/2022,0.6159630853734411,3.176252785809477
2022-07-05 08:00:00+02:00,05/07/2022,-0.6961915119303768,2.5886435636487946
2022-07-05 09:00:00+02:00,05/07/2022,-1.3415854471713078,2.773005862703743
2022-07-05 10:00:00+02:00,05/07/2022,-1.3892356721212291,2.4711509090616386
2022-07-05 11:00:00+02:00,05/07/2022,-1.4235356006352136,2.315779152931461
2022-07-05 12:00:00+02:00,05/07/2022,-1.3324824988913422,2.5438440106456
2022-07-05 13:00:00+02:00,05/07/2022,-1.34965909327852,2.5871673123821037
2022-07-05 14:00:00+02:00,05/07/2022,-1.380406970375601,2.5703731486609005
2022-07-05 15:00:00+02:00,05/07/2022,-1.3748438112855643,2.370365041107044
2022-07-05 16:00:00+02:00,05/07/2022,-1.4177356496116642,2.348486891204421
2022-07-05 17:00:00+02:00,05/07/2022,-1.4374853643214547,2.3233869603377952
2022-07-05 18:00:00+02:00,05/07/2022,-0.2521527974598509,2.278393114337735
2022-07-05 19:00:00+02:00,05/07/2022,0.49544149208793437,1.374281238553413
2022-07-05 20:00:00+02:00,05/07/2022,3.325337432689059,0.9425703882721079
2022-07-05 21:00:00+02:00,05/07/2022,2.556240262070111,1.3902868755166053
2022-07-05 22:00:00+02:00,05/07/2022,3.3515132807848365,1.286025382878324
2022-07-05 23:00:00+02:00,05/07/2022,3.4794852943100403,1.699078523501966
2022-07-06 00:00:00+02:00,06/07/2022,4.910257657339091,1.4925334055324533
2022-07-06 01:00:00+02:00,06/07/2022,3.549638549064309,2.5857894517738242
2022-07-06 02:00:00+02:00,06/07/2022,3.9365276537257783,2.569371630775744
2022-07-06 03:00:00+02:00,06/07/2022,3.763134419623314,2.5124729349971324
2022-07-06 04:00:00+02:00,06/07/2022,4.3686200756692815,2.6798109482722747
2022-07-06 05:00:00+02:00,06/07/2022,3.647057599336275,2.8430024143933466
2022-07-06 06:00:00+02:00,06/07/2022,0.9351389671969895,3.0681190164906913
2022-07-06 07:00:00+02:00,06/07/2022,-0.5282176982717682,2.732093439422498
2022-07-06 08:00:00+02:00,06/07/2022,-1.2795665663123685,2.4486479073870386
2022-07-06 09:00:00+02:00,06/07/2022,-1.405853892823848,2.2542615342701358
2022-07-06 10:00:00+02:00,06/07/2022,-1.502665097271672,2.160757141870776
2022-07-06 11:00:00+02:00,06/07/2022,-1.5339601975341886,2.0293550084063527
2022-07-06 12:00:00+02:00,06/07/2022,-1.5595545913952782,1.994032057809891
2022-07-06 13:00:00+02:00,06/07/2022,-1.4699600590474058,1.993383828827121
2022-07-06 14:00:00+02:00,06/07/2022,-0.7284462400060886,1.6927816368203656
2022-07-06 15:00:00+02:00,06/07/2022,-0.9905593570706909,1.6988986633011514
2022-07-06 16:00:00+02:00,06/07/2022,-1.014371408181895,1.6080733361777297
2022-07-06 17:00:00+02:00,06/07/2022,-1.0256417893549727,1.5849813151304417
2022-07-06 18:00:00+02:00,06/07/2022,-0.017837616101335132,1.3597849084133187
2022-07-06 19:00:00+02:00,06/07/2022,0.10723646263204124,1.3936023224820075
