Timestamp,THERMOKON_15DF_OccupancyTime_u6_108,THERMOKON_15DF_OccupancyBinaire_u6_108,NOVOS3_7_Temperature_u6_108,THERMOKON_15DF_Humidity_u6_108,NOVOS3_7_Co2_u6_108,DUTCHSS_1F6E_Noise_u6_108
25-Nov-2024 12:00:00,45,1,23.3,49,2000,NaN
25-Nov-2024 12:10:00,61,1,23,50,1683,NaN
25-Nov-2024 12:20:00,0,0,22.7,49,1575,NaN
25-Nov-2024 12:30:00,0,0,22.7,48,1575,NaN
25-Nov-2024 12:40:00,0,0,22.8,48,1520,NaN
25-Nov-2024 12:50:00,0,0,22.7,48,1480,NaN
25-Nov-2024 13:00:00,0,0,22.7,48,1456,NaN
25-Nov-2024 13:10:00,0,0,22.6,48,1404,NaN
25-Nov-2024 13:20:00,0,0,22.7,48,1384,NaN
25-Nov-2024 13:30:00,3,1,22.9,48,1327,NaN
25-Nov-2024 13:40:00,25,1,23.3,49,1816,NaN
25-Nov-2024 13:50:00,75,1,23.3,51,1816,NaN
25-Nov-2024 14:00:00,73,1,23.7,51,1948,NaN
25-Nov-2024 14:10:00,71,1,23.9,51,1919,NaN
25-Nov-2024 14:20:00,91,1,24,51,1919,NaN
25-Nov-2024 14:30:00,63,1,24.1,51,1958,NaN
25-Nov-2024 14:40:00,77,1,24.2,51,1997,NaN
25-Nov-2024 14:50:00,71,1,24.3,51,2000,NaN
25-Nov-2024 15:00:00,67,1,24.3,51,2000,NaN
25-Nov-2024 15:10:00,91,1,24.3,51,2000,NaN
25-Nov-2024 15:20:00,79,1,24.2,51,2000,NaN
25-Nov-2024 15:30:00,75,1,24.3,51,2000,NaN
25-Nov-2024 15:40:00,71,1,24.1,51,1839,NaN
25-Nov-2024 15:50:00,57,1,24,50,1747,NaN
25-Nov-2024 16:00:00,49,1,24.1,50,1732,NaN
25-Nov-2024 16:10:00,27,1,23.6,51,1725,NaN
25-Nov-2024 16:20:00,33,1,23.6,52,1725,NaN
25-Nov-2024 16:30:00,29,1,23.6,52,1721,NaN
25-Nov-2024 16:40:00,47,1,23.4,52,1668,NaN
25-Nov-2024 16:50:00,67,1,23.4,52,1709,NaN
25-Nov-2024 17:00:00,61,1,23.4,52,1724,NaN
25-Nov-2024 17:10:00,49,1,23.6,52,1742,NaN
25-Nov-2024 17:20:00,45,1,23.6,52,1761,NaN
25-Nov-2024 17:30:00,47,1,23.6,52,1730,NaN
25-Nov-2024 17:40:00,47,1,23.6,53,1730,NaN
25-Nov-2024 17:50:00,49,1,23.4,53,1724,NaN
25-Nov-2024 18:00:00,49,1,23.3,54,1710,NaN
25-Nov-2024 18:10:00,100,1,23.4,54,1685,NaN
25-Nov-2024 18:20:00,17,1,22.9,54,1725,NaN
25-Nov-2024 18:30:00,17,1,22.9,54,1656,NaN
25-Nov-2024 18:40:00,27,1,22.9,54,1712,NaN
25-Nov-2024 18:50:00,25,1,22.9,54,1718,NaN
25-Nov-2024 19:00:00,45,1,22.9,54,1718,NaN
25-Nov-2024 19:10:00,29,1,22.8,53,1713,NaN
25-Nov-2024 19:20:00,43,1,22.7,52,1685,NaN
25-Nov-2024 19:30:00,35,1,22.7,52,1683,NaN
25-Nov-2024 19:40:00,29,1,22.7,52,1706,NaN
25-Nov-2024 19:50:00,29,1,22.8,51,1673,NaN
25-Nov-2024 20:00:00,5,1,22.6,51,1634,NaN
25-Nov-2024 20:10:00,0,0,22.8,50,1603,NaN
25-Nov-2024 20:20:00,0,0,22.8,50,1603,NaN
25-Nov-2024 20:30:00,0,0,22.7,50,1579,NaN
25-Nov-2024 20:40:00,0,0,22.6,50,1559,NaN
25-Nov-2024 20:50:00,0,0,22.6,50,1554,NaN
25-Nov-2024 21:00:00,0,0,22.5,51,1542,NaN
25-Nov-2024 21:10:00,0,0,22.4,51,1511,NaN
25-Nov-2024 21:20:00,0,0,22.5,51,1508,NaN
25-Nov-2024 21:30:00,0,0,22.5,51,1511,NaN
25-Nov-2024 21:40:00,0,0,22.5,51,1511,NaN
25-Nov-2024 21:50:00,0,0,22.4,51,1494,NaN
25-Nov-2024 22:00:00,0,0,22.4,51,1483,NaN
25-Nov-2024 22:10:00,0,0,22.4,51,1489,NaN
25-Nov-2024 22:20:00,0,0,22.3,51,1473,NaN
25-Nov-2024 22:30:00,0,0,22.3,51,1470,NaN
25-Nov-2024 22:40:00,0,0,22.2,51,1470,NaN
25-Nov-2024 22:50:00,0,0,22.2,51,1460,NaN
25-Nov-2024 23:00:00,0,0,22.2,51,1460,NaN
25-Nov-2024 23:10:00,0,0,22.2,51,1462,NaN
25-Nov-2024 23:20:00,0,0,22.2,51,1446,NaN
25-Nov-2024 23:30:00,0,0,22.2,51,1462,NaN
25-Nov-2024 23:40:00,0,0,22.1,51,1443,NaN
25-Nov-2024 23:50:00,0,0,22.1,51,1439,NaN
26-Nov-2024 00:00:00,0,0,22.1,51,1428,NaN
26-Nov-2024 00:10:00,0,0,22.1,51,1428,NaN
26-Nov-2024 00:20:00,0,0,22.1,51,1437,NaN
26-Nov-2024 00:30:00,0,0,22.1,51,1434,NaN
26-Nov-2024 00:40:00,0,0,22,51,1431,NaN
26-Nov-2024 00:50:00,0,0,22,51,1417,NaN
26-Nov-2024 01:00:00,0,0,22,51,1410,NaN
26-Nov-2024 01:10:00,0,0,22,51,1406,NaN
26-Nov-2024 01:20:00,0,0,22,51,1398,NaN
26-Nov-2024 01:30:00,0,0,22,51,1398,NaN
26-Nov-2024 01:40:00,0,0,21.9,51,1398,NaN
26-Nov-2024 01:50:00,0,0,22,51,1384,NaN
26-Nov-2024 02:00:00,0,0,21.9,51,1380,NaN
26-Nov-2024 02:10:00,0,0,21.9,51,1378,NaN
26-Nov-2024 02:20:00,0,0,21.9,51,1387,NaN
26-Nov-2024 02:30:00,0,0,21.9,51,1383,NaN
26-Nov-2024 02:40:00,0,0,21.9,51,1381,NaN
26-Nov-2024 02:50:00,0,0,21.9,51,1381,NaN
26-Nov-2024 03:00:00,0,0,21.9,51,1372,NaN
26-Nov-2024 03:10:00,0,0,21.9,51,1362,NaN
26-Nov-2024 03:20:00,0,0,21.9,51,1361,NaN
26-Nov-2024 03:30:00,0,0,21.9,50,1365,NaN
26-Nov-2024 03:40:00,0,0,21.8,50,1345,NaN
26-Nov-2024 03:50:00,0,0,21.8,50,1357,NaN
26-Nov-2024 04:00:00,0,0,21.8,50,1339,NaN
26-Nov-2024 04:10:00,0,0,21.8,50,1339,NaN
26-Nov-2024 04:20:00,0,0,21.8,50,1346,NaN
26-Nov-2024 04:30:00,0,0,21.8,50,1370,NaN
26-Nov-2024 04:40:00,0,0,21.8,50,1357,NaN
26-Nov-2024 04:50:00,0,0,21.7,50,1353,NaN
26-Nov-2024 05:00:00,0,0,21.7,50,1339,NaN
26-Nov-2024 05:10:00,0,0,21.7,50,1340,NaN
26-Nov-2024 05:20:00,0,0,21.7,50,1339,NaN
26-Nov-2024 05:30:00,0,0,21.7,50,1339,NaN
26-Nov-2024 05:40:00,0,0,21.7,50,1332,NaN
26-Nov-2024 05:50:00,0,0,21.7,50,1332,NaN
26-Nov-2024 06:00:00,0,0,21.7,49,1329,NaN
26-Nov-2024 06:10:00,0,0,21.6,49,1321,NaN
26-Nov-2024 06:20:00,0,0,21.6,49,1327,NaN
26-Nov-2024 06:30:00,0,0,21.6,49,1320,NaN
26-Nov-2024 06:40:00,0,0,21.6,49,1327,NaN
26-Nov-2024 06:50:00,0,0,21.6,49,1327,NaN
26-Nov-2024 07:00:00,0,0,21.2,48,1319,NaN
26-Nov-2024 07:10:00,0,0,21.1,48,1318,NaN
26-Nov-2024 07:20:00,3,1,21.1,47,1316,NaN
26-Nov-2024 07:30:00,25,1,21.1,46,1301,NaN
26-Nov-2024 07:40:00,0,0,21.1,45,1303,NaN
26-Nov-2024 07:50:00,3,1,21.3,45,1619,NaN
26-Nov-2024 08:00:00,49,1,22,49,1722,NaN
26-Nov-2024 08:10:00,79,1,22,49,1722,NaN
26-Nov-2024 08:20:00,71,1,22.2,48,1512,NaN
26-Nov-2024 08:30:00,81,1,22.4,47,1415,NaN
26-Nov-2024 08:40:00,73,1,22.6,47,1378,NaN
26-Nov-2024 08:50:00,81,1,22.7,46,1392,NaN
26-Nov-2024 09:00:00,87,1,22.9,46,1404,NaN
26-Nov-2024 09:10:00,87,1,23,45,1401,NaN
26-Nov-2024 09:20:00,81,1,23.2,45,1412,NaN
26-Nov-2024 09:30:00,81,1,23.2,45,1412,NaN
26-Nov-2024 09:40:00,83,1,23.3,44,1427,NaN
26-Nov-2024 09:50:00,85,1,23.3,44,2000,NaN
26-Nov-2024 10:00:00,79,1,22.9,42,1791,NaN
26-Nov-2024 10:10:00,45,1,23.1,43,1973,NaN
26-Nov-2024 10:20:00,77,1,23.4,43,2000,NaN
26-Nov-2024 10:30:00,79,1,23.6,44,2000,NaN
26-Nov-2024 10:40:00,75,1,23.7,44,2000,NaN
26-Nov-2024 10:50:00,71,1,23.7,44,2000,NaN
26-Nov-2024 11:00:00,81,1,23.9,44,2000,NaN
26-Nov-2024 11:10:00,73,1,24,45,2000,NaN
26-Nov-2024 11:20:00,67,1,24.2,45,2000,NaN
26-Nov-2024 11:30:00,73,1,24.2,45,2000,NaN
26-Nov-2024 11:40:00,87,1,24.1,45,1716,NaN
26-Nov-2024 11:50:00,0,0,23.4,43,1638,NaN
26-Nov-2024 12:00:00,0,0,23.2,43,1577,NaN
26-Nov-2024 12:10:00,0,0,23.2,43,1577,NaN
26-Nov-2024 12:20:00,0,0,23,44,1536,NaN
26-Nov-2024 12:30:00,3,1,23.2,44,1499,NaN
26-Nov-2024 12:40:00,85,1,23.4,47,2000,NaN
26-Nov-2024 12:50:00,29,1,23.8,48,2000,NaN
26-Nov-2024 13:00:00,47,1,24.1,48,2000,NaN
26-Nov-2024 13:10:00,41,1,24.3,48,2000,NaN
26-Nov-2024 13:20:00,49,1,24.3,48,2000,NaN
26-Nov-2024 13:30:00,47,1,24.4,48,2000,NaN
26-Nov-2024 13:40:00,85,1,24.1,48,2000,NaN
26-Nov-2024 13:50:00,85,1,24.1,48,2000,NaN
26-Nov-2024 14:00:00,39,1,24.3,48,2000,NaN
26-Nov-2024 14:10:00,39,1,24.3,48,2000,NaN
26-Nov-2024 14:20:00,63,1,24.5,48,2000,NaN
26-Nov-2024 14:30:00,61,1,24.4,47,2000,NaN
26-Nov-2024 14:40:00,59,1,24.4,46,2000,NaN
26-Nov-2024 14:50:00,41,1,24.4,46,2000,NaN
26-Nov-2024 15:00:00,53,1,24.4,46,2000,NaN
26-Nov-2024 15:10:00,53,1,24.3,46,2000,NaN
26-Nov-2024 15:20:00,47,1,24.3,45,2000,NaN
26-Nov-2024 15:30:00,57,1,24.3,45,2000,NaN
26-Nov-2024 15:40:00,95,1,23.1,44,1657,NaN
26-Nov-2024 15:50:00,99,1,23.1,46,1862,NaN
26-Nov-2024 16:00:00,100,1,23.1,47,1862,NaN
26-Nov-2024 16:10:00,83,1,23.6,47,2000,NaN
26-Nov-2024 16:20:00,100,1,23.8,48,2000,NaN
26-Nov-2024 16:30:00,95,1,23.7,45,2000,NaN
26-Nov-2024 16:40:00,79,1,23.6,45,1914,NaN
26-Nov-2024 16:50:00,79,1,23.5,45,1831,NaN
26-Nov-2024 17:00:00,73,1,23.4,45,1734,NaN
26-Nov-2024 17:10:00,87,1,23.4,45,1723,NaN
26-Nov-2024 17:20:00,77,1,23.4,45,1723,NaN
26-Nov-2024 17:30:00,77,1,23.3,45,1688,NaN
26-Nov-2024 17:40:00,73,1,23.2,45,1693,NaN
26-Nov-2024 17:50:00,81,1,23.2,45,1716,NaN
26-Nov-2024 18:00:00,95,1,23.3,47,1934,NaN
26-Nov-2024 18:10:00,93,1,23.6,47,1956,NaN
26-Nov-2024 18:20:00,61,1,23.9,47,1997,NaN
26-Nov-2024 18:30:00,53,1,24,47,2000,NaN
26-Nov-2024 18:40:00,61,1,24,47,2000,NaN
26-Nov-2024 18:50:00,45,1,24.3,47,2000,NaN
26-Nov-2024 19:00:00,59,1,24.4,47,2000,NaN
26-Nov-2024 19:10:00,77,1,24.5,47,2000,NaN
26-Nov-2024 19:20:00,51,1,24.5,46,2000,NaN
26-Nov-2024 19:30:00,49,1,24.5,46,1975,NaN
26-Nov-2024 19:40:00,51,1,24.3,45,1838,NaN
26-Nov-2024 19:50:00,0,0,24.1,44,1582,NaN
26-Nov-2024 20:00:00,0,0,24.1,43,1582,NaN
26-Nov-2024 20:10:00,0,0,23.9,43,1462,NaN
26-Nov-2024 20:20:00,0,0,23.6,43,1408,NaN
26-Nov-2024 20:30:00,0,0,23.4,44,1380,NaN
26-Nov-2024 20:40:00,0,0,23.3,44,1377,NaN
26-Nov-2024 20:50:00,0,0,23.1,44,1356,NaN
26-Nov-2024 21:00:00,0,0,23,44,1339,NaN
26-Nov-2024 21:10:00,0,0,22.8,44,1312,NaN
26-Nov-2024 21:20:00,0,0,22.8,44,1312,NaN
26-Nov-2024 21:30:00,0,0,22.7,44,1293,NaN
26-Nov-2024 21:40:00,0,0,22.6,45,1297,NaN
26-Nov-2024 21:50:00,0,0,22.5,45,1293,NaN
26-Nov-2024 22:00:00,0,0,22.4,45,1287,NaN
26-Nov-2024 22:10:00,0,0,22.3,45,1288,NaN
26-Nov-2024 22:20:00,0,0,22.2,45,1275,NaN
26-Nov-2024 22:30:00,0,0,22.1,45,1280,NaN
26-Nov-2024 22:40:00,0,0,22.1,45,1280,NaN
26-Nov-2024 22:50:00,0,0,22.1,45,1281,NaN
26-Nov-2024 23:00:00,0,0,22,45,1280,NaN
26-Nov-2024 23:10:00,0,0,22,45,1266,NaN
26-Nov-2024 23:20:00,0,0,21.9,45,1254,NaN
26-Nov-2024 23:30:00,0,0,21.9,45,1243,NaN
26-Nov-2024 23:40:00,0,0,21.9,45,1243,NaN
26-Nov-2024 23:50:00,0,0,21.8,45,1254,NaN
27-Nov-2024 00:00:00,0,0,21.8,45,1254,NaN
27-Nov-2024 00:10:00,0,0,21.8,45,1249,NaN
27-Nov-2024 00:20:00,0,0,21.7,45,1254,NaN
27-Nov-2024 00:30:00,0,0,21.7,44,1263,NaN
27-Nov-2024 00:40:00,0,0,21.7,44,1257,NaN
27-Nov-2024 00:50:00,0,0,21.6,44,1233,NaN
27-Nov-2024 01:00:00,0,0,21.6,44,1250,NaN
27-Nov-2024 01:10:00,0,0,21.6,44,1250,NaN
27-Nov-2024 01:20:00,0,0,21.6,44,1250,NaN
27-Nov-2024 01:30:00,0,0,21.5,44,1249,NaN
27-Nov-2024 01:40:00,0,0,21.5,44,1253,NaN
27-Nov-2024 01:50:00,0,0,21.5,44,1248,NaN
27-Nov-2024 02:00:00,0,0,21.5,43,1266,NaN
27-Nov-2024 02:10:00,0,0,21.4,43,1257,NaN
27-Nov-2024 02:20:00,0,0,21.4,43,1272,NaN
27-Nov-2024 02:30:00,0,0,21.4,43,1273,NaN
27-Nov-2024 02:40:00,0,0,21.4,43,1273,NaN
27-Nov-2024 02:50:00,0,0,21.3,43,1270,NaN
27-Nov-2024 03:00:00,0,0,21.3,43,1266,NaN
27-Nov-2024 03:10:00,0,0,21.3,43,1269,NaN
27-Nov-2024 03:20:00,0,0,21.3,42,1279,NaN
27-Nov-2024 03:30:00,0,0,21.2,42,1278,NaN
27-Nov-2024 03:40:00,0,0,21.2,42,1282,NaN
27-Nov-2024 03:50:00,0,0,21.2,42,1282,NaN
27-Nov-2024 04:00:00,0,0,21.2,42,1279,NaN
27-Nov-2024 04:10:00,0,0,21.2,41,1299,NaN
27-Nov-2024 04:20:00,0,0,21.1,41,1290,NaN
27-Nov-2024 04:30:00,0,0,21.1,41,1299,NaN
27-Nov-2024 04:40:00,0,0,21.1,41,1297,NaN
27-Nov-2024 04:50:00,0,0,21.1,41,1302,NaN
27-Nov-2024 05:00:00,0,0,21,41,1284,NaN
27-Nov-2024 05:10:00,0,0,21,41,1284,NaN
27-Nov-2024 05:20:00,0,0,21,41,1281,NaN
27-Nov-2024 05:30:00,0,0,21,41,1274,NaN
27-Nov-2024 05:40:00,0,0,21,41,1272,NaN
27-Nov-2024 05:50:00,0,0,21,41,1273,NaN
27-Nov-2024 06:00:00,0,0,20.9,41,1276,NaN
27-Nov-2024 06:10:00,0,0,20.9,41,1271,NaN
27-Nov-2024 06:20:00,0,0,20.9,41,1276,NaN
27-Nov-2024 06:30:00,0,0,20.9,41,1276,NaN
27-Nov-2024 06:40:00,0,0,20.9,41,1285,NaN
27-Nov-2024 06:50:00,0,0,20.9,41,1291,NaN
27-Nov-2024 07:00:00,0,0,21,41,1300,NaN
27-Nov-2024 07:10:00,0,0,21,41,1312,NaN
27-Nov-2024 07:20:00,0,0,21.1,41,1321,NaN
27-Nov-2024 07:30:00,3,1,20.7,41,1319,NaN
27-Nov-2024 07:40:00,0,0,20.7,40,1298,NaN
27-Nov-2024 07:50:00,3,1,20.7,40,1298,NaN
27-Nov-2024 08:00:00,3,1,20.9,40,1288,NaN
27-Nov-2024 08:10:00,7,1,21.2,41,1393,NaN
27-Nov-2024 08:20:00,7,1,21.1,42,1543,NaN
27-Nov-2024 08:30:00,7,1,21.2,42,1549,NaN
27-Nov-2024 08:40:00,3,1,21.4,42,1611,NaN
27-Nov-2024 08:50:00,3,1,21.5,42,1666,NaN
27-Nov-2024 09:00:00,3,1,21.8,42,1641,NaN
27-Nov-2024 09:10:00,9,1,21.8,41,1641,NaN
27-Nov-2024 09:20:00,9,1,21.9,41,1650,NaN
27-Nov-2024 09:30:00,9,1,22,41,1668,NaN
27-Nov-2024 09:40:00,9,1,21.8,41,1683,NaN
27-Nov-2024 09:50:00,9,1,22.1,40,1671,NaN
27-Nov-2024 10:00:00,79,1,22.1,41,2000,NaN
27-Nov-2024 10:10:00,79,1,22.4,43,2000,NaN
27-Nov-2024 10:20:00,79,1,22.6,43,2000,NaN
27-Nov-2024 10:30:00,79,1,22.6,43,2000,NaN
27-Nov-2024 10:40:00,79,1,22.9,43,2000,NaN
27-Nov-2024 10:50:00,79,1,23.1,43,2000,NaN
27-Nov-2024 11:00:00,93,1,23.3,42,2000,NaN
27-Nov-2024 11:10:00,93,1,23.4,42,2000,NaN
27-Nov-2024 11:20:00,93,1,23.5,42,2000,NaN
27-Nov-2024 11:30:00,75,1,23.7,42,2000,NaN
27-Nov-2024 11:40:00,67,1,23.8,42,2000,NaN
27-Nov-2024 11:50:00,77,1,23.8,42,2000,NaN
27-Nov-2024 12:00:00,77,1,24,42,2000,NaN
27-Nov-2024 12:10:00,79,1,23.7,41,1894,NaN
27-Nov-2024 12:20:00,0,0,23.2,40,1655,NaN
27-Nov-2024 12:30:00,0,0,23,40,1579,NaN
27-Nov-2024 12:40:00,0,0,22.9,40,1542,NaN
27-Nov-2024 12:50:00,0,0,22.9,40,1485,NaN
27-Nov-2024 13:00:00,0,0,22.9,40,1485,NaN
27-Nov-2024 13:10:00,0,0,22.9,40,1477,NaN
27-Nov-2024 13:20:00,0,0,23,40,1438,NaN
27-Nov-2024 13:30:00,3,1,23.1,40,1422,NaN
27-Nov-2024 13:40:00,73,1,23.6,44,1975,NaN
27-Nov-2024 13:50:00,89,1,24.1,44,1617,NaN
27-Nov-2024 14:00:00,89,1,24.3,45,1524,NaN
27-Nov-2024 14:10:00,79,1,24.5,44,2000,NaN
27-Nov-2024 14:20:00,93,1,24.5,44,2000,NaN
27-Nov-2024 14:30:00,99,1,24.7,44,1595,NaN
27-Nov-2024 14:40:00,87,1,24.8,43,1483,NaN
27-Nov-2024 14:50:00,81,1,25.1,43,1876,NaN
27-Nov-2024 15:00:00,89,1,25.2,42,2000,NaN
27-Nov-2024 15:10:00,99,1,25.4,42,1613,NaN
27-Nov-2024 15:20:00,99,1,25.5,42,1483,NaN
27-Nov-2024 15:30:00,89,1,25.7,41,2000,NaN
27-Nov-2024 15:40:00,95,1,25.7,40,2000,NaN
27-Nov-2024 15:50:00,100,1,25.4,40,1996,NaN
27-Nov-2024 16:00:00,83,1,25.4,42,2000,NaN
27-Nov-2024 16:10:00,81,1,25.4,43,2000,NaN
27-Nov-2024 16:20:00,71,1,25.5,44,2000,NaN
27-Nov-2024 16:30:00,61,1,25.3,44,2000,NaN
27-Nov-2024 16:40:00,87,1,25.4,44,2000,NaN
27-Nov-2024 16:50:00,77,1,25.5,45,2000,NaN
27-Nov-2024 17:00:00,77,1,25.5,45,2000,NaN
27-Nov-2024 17:10:00,83,1,25.3,45,2000,NaN
27-Nov-2024 17:20:00,79,1,25.7,45,2000,NaN
27-Nov-2024 17:30:00,81,1,25.7,45,1966,NaN
27-Nov-2024 17:40:00,67,1,25.6,44,1790,NaN
27-Nov-2024 17:50:00,57,1,24.9,44,2000,NaN
27-Nov-2024 18:00:00,97,1,24.7,44,1963,NaN
27-Nov-2024 18:10:00,81,1,24.7,44,1963,NaN
27-Nov-2024 18:20:00,53,1,25,44,2000,NaN
27-Nov-2024 18:30:00,55,1,25.1,44,2000,NaN
27-Nov-2024 18:40:00,59,1,25.2,44,2000,NaN
27-Nov-2024 18:50:00,49,1,25.2,44,2000,NaN
27-Nov-2024 19:00:00,47,1,25.1,43,2000,NaN
27-Nov-2024 19:10:00,57,1,24.9,41,1913,NaN
27-Nov-2024 19:20:00,55,1,24.9,41,1887,NaN
27-Nov-2024 19:30:00,59,1,24.9,41,1887,NaN
27-Nov-2024 19:40:00,27,1,24.9,40,1841,NaN
27-Nov-2024 19:50:00,37,1,24.9,40,1887,NaN
27-Nov-2024 20:00:00,63,1,24.5,39,1672,NaN
27-Nov-2024 20:10:00,31,1,24.6,39,1600,NaN
27-Nov-2024 20:20:00,25,1,24.6,40,1532,NaN
27-Nov-2024 20:30:00,0,0,24.3,39,1448,NaN
27-Nov-2024 20:40:00,0,0,24.1,39,1417,NaN
27-Nov-2024 20:50:00,0,0,24.1,39,1417,NaN
27-Nov-2024 21:00:00,0,0,23.9,39,1406,NaN
27-Nov-2024 21:10:00,0,0,23.8,39,1381,NaN
27-Nov-2024 21:20:00,0,0,23.6,40,1369,NaN
27-Nov-2024 21:30:00,0,0,23.4,40,1349,NaN
27-Nov-2024 21:40:00,0,0,23.2,40,1347,NaN
27-Nov-2024 21:50:00,0,0,23.1,40,1336,NaN
27-Nov-2024 22:00:00,0,0,23.1,40,1336,NaN
27-Nov-2024 22:10:00,0,0,23,40,1345,NaN
27-Nov-2024 22:20:00,0,0,22.9,39,1345,NaN
27-Nov-2024 22:30:00,0,0,22.8,39,1347,NaN
27-Nov-2024 22:40:00,0,0,22.7,39,1348,NaN
27-Nov-2024 22:50:00,0,0,22.7,39,1354,NaN
27-Nov-2024 23:00:00,0,0,22.6,39,1345,NaN
27-Nov-2024 23:10:00,0,0,22.5,39,1333,NaN
27-Nov-2024 23:20:00,0,0,22.5,40,1333,NaN
27-Nov-2024 23:30:00,0,0,22.4,40,1346,NaN
27-Nov-2024 23:40:00,0,0,22.4,39,1334,NaN
27-Nov-2024 23:50:00,0,0,22.3,39,1325,NaN
28-Nov-2024 00:00:00,0,0,22.3,39,1340,NaN
28-Nov-2024 00:10:00,0,0,22.2,39,1347,NaN
28-Nov-2024 00:20:00,0,0,22.2,39,1342,NaN
28-Nov-2024 00:30:00,0,0,22.2,39,1342,NaN
28-Nov-2024 00:40:00,0,0,22.2,39,1350,NaN
28-Nov-2024 00:50:00,0,0,22.1,39,1343,NaN
28-Nov-2024 01:00:00,0,0,22.1,39,1337,NaN
28-Nov-2024 01:10:00,0,0,22.1,39,1334,NaN
28-Nov-2024 01:20:00,0,0,22,39,1343,NaN
28-Nov-2024 01:30:00,0,0,22,39,1344,NaN
28-Nov-2024 01:40:00,0,0,21.9,38,1353,NaN
28-Nov-2024 01:50:00,0,0,21.9,38,1353,NaN
28-Nov-2024 02:00:00,0,0,21.9,38,1357,NaN
28-Nov-2024 02:10:00,0,0,21.9,38,1354,NaN
28-Nov-2024 02:20:00,0,0,21.9,38,1370,NaN
28-Nov-2024 02:30:00,0,0,21.9,38,1366,NaN
28-Nov-2024 02:40:00,0,0,21.8,38,1367,NaN
28-Nov-2024 02:50:00,0,0,21.8,38,1373,NaN
28-Nov-2024 03:00:00,0,0,21.8,38,1373,NaN
28-Nov-2024 03:10:00,0,0,21.7,38,1359,NaN
28-Nov-2024 03:20:00,0,0,21.7,38,1368,NaN
28-Nov-2024 03:30:00,0,0,21.7,38,1370,NaN
28-Nov-2024 03:40:00,0,0,21.7,38,1362,NaN
28-Nov-2024 03:50:00,0,0,21.7,38,1355,NaN
28-Nov-2024 04:00:00,0,0,21.6,38,1347,NaN
28-Nov-2024 04:10:00,0,0,21.6,38,1339,NaN
28-Nov-2024 04:20:00,0,0,21.6,38,1339,NaN
28-Nov-2024 04:30:00,0,0,21.6,38,1352,NaN
28-Nov-2024 04:40:00,0,0,21.6,38,1333,NaN
28-Nov-2024 04:50:00,0,0,21.5,38,1347,NaN
28-Nov-2024 05:00:00,0,0,21.5,38,1340,NaN
28-Nov-2024 05:10:00,0,0,21.5,38,1332,NaN
28-Nov-2024 05:20:00,0,0,21.5,38,1333,NaN
28-Nov-2024 05:30:00,0,0,21.5,38,1321,NaN
28-Nov-2024 05:40:00,0,0,21.5,38,1321,NaN
28-Nov-2024 05:50:00,0,0,21.5,38,1331,NaN
28-Nov-2024 06:00:00,0,0,21.5,38,1329,NaN
28-Nov-2024 06:10:00,0,0,21.4,38,1333,NaN
28-Nov-2024 06:20:00,0,0,21.4,38,1325,NaN
28-Nov-2024 06:30:00,0,0,21.4,38,1315,NaN
28-Nov-2024 06:40:00,0,0,21.4,38,1321,NaN
28-Nov-2024 06:50:00,0,0,21.4,38,1311,NaN
28-Nov-2024 07:00:00,3,1,21.4,38,1311,NaN
28-Nov-2024 07:10:00,7,1,21.3,38,1306,NaN
28-Nov-2024 07:20:00,0,0,20.9,38,1319,NaN
28-Nov-2024 07:30:00,0,0,21,37,1323,NaN
28-Nov-2024 07:40:00,3,1,21.3,37,1586,NaN
28-Nov-2024 07:50:00,81,1,21.7,42,2000,NaN
28-Nov-2024 08:00:00,95,1,22.2,43,2000,NaN
28-Nov-2024 08:10:00,100,1,22.2,43,2000,NaN
28-Nov-2024 08:20:00,100,1,22.6,43,2000,NaN
28-Nov-2024 08:30:00,100,1,22.8,42,2000,NaN
28-Nov-2024 08:40:00,93,1,23.1,41,2000,NaN
28-Nov-2024 08:50:00,85,1,23.4,41,2000,NaN
28-Nov-2024 09:00:00,100,1,23.4,41,1809,NaN
28-Nov-2024 09:10:00,100,1,23.6,41,2000,NaN
28-Nov-2024 09:20:00,89,1,23.7,40,2000,NaN
28-Nov-2024 09:30:00,89,1,23.7,40,2000,NaN
28-Nov-2024 09:40:00,100,1,23.9,40,2000,NaN
28-Nov-2024 09:50:00,91,1,24.1,40,2000,NaN
28-Nov-2024 10:00:00,49,1,23.4,37,1941,NaN
28-Nov-2024 10:10:00,65,1,23.2,39,2000,NaN
28-Nov-2024 10:20:00,71,1,23.4,39,2000,NaN
28-Nov-2024 10:30:00,53,1,23.4,39,2000,NaN
28-Nov-2024 10:40:00,97,1,23.7,39,1770,NaN
28-Nov-2024 10:50:00,75,1,23.7,40,1770,NaN
28-Nov-2024 11:00:00,85,1,23.7,40,1622,NaN
28-Nov-2024 11:10:00,95,1,23.6,40,1535,NaN
28-Nov-2024 11:20:00,81,1,23.5,40,1787,NaN
28-Nov-2024 11:30:00,91,1,23.5,40,1787,NaN
28-Nov-2024 11:40:00,91,1,23.6,40,1495,NaN
28-Nov-2024 11:50:00,91,1,23.5,40,1497,NaN
28-Nov-2024 12:00:00,81,1,23.5,39,1880,NaN
28-Nov-2024 12:10:00,61,1,23.4,37,1640,NaN
28-Nov-2024 12:20:00,0,0,23.4,37,1617,NaN
