hc_date,Text(degC),GloOr1(Wpm2),GloOr2(Wpm2),Tamb(degC),mode(),Tcsich(degC),Tcsifr(degC),ConsoCh(kWh),ConsoFr(kWh),ConsoBu(kWh),ConsoEc(kWh),Comm(-),Deb(m3h),Twout(degC),Twin(degC),Puisch(W),Puisfr(W),AppEBu(W),AppEEc(W),AppEqu(W),day,Occ(0ou1),AppPeo(W),date,cluster
2022-05-13 11:00:00,21.6,279.9749,300.5555447,25.76,5.0,18.35,25.4,733071.677,270597.332,37725.029,4949.185,100.0,16.1,22.67,25.18,0.0,0.0,419.0,138.0,557.0,13/05/2022,1,1034.852385,2022-05-13,0.0
2022-05-13 12:00:00,23.2,304.166625,304.166625,25.29,3.0,18.35,25.9,733071.677,270597.886,37725.988,4949.484,100.0,16.5,22.67,25.18,0.0,1495.8,419.0,138.0,557.0,13/05/2022,1,1034.852385,2022-05-13,0.0
2022-05-13 13:00:00,24.5,291.86032,291.86032,25.33,3.0,18.35,25.9,733071.677,270598.566,37727.129,4949.9,100.0,15.7,21.02,25.18,0.0,1836.0,419.0,138.0,557.0,13/05/2022,1,1034.852385,2022-05-13,0.0
2022-05-13 14:00:00,24.8,298.3182556,244.88513,25.49,3.0,18.35,25.9,733071.677,270599.179,37728.118,4950.245,100.0,16.1,21.02,24.59,0.0,1655.1,419.0,138.0,557.0,13/05/2022,1,1034.852385,2022-05-13,0.0
2022-05-13 15:00:00,24.3,305.9804507,213.41795,25.74,3.0,18.35,25.9,733071.677,270599.997,37729.178,4950.682,100.0,15.7,21.02,24.59,0.0,2208.6,419.0,138.0,557.0,13/05/2022,1,1034.852385,2022-05-13,0.0
2022-05-13 16:00:00,25.6,393.4997662,144.0668,25.13,3.0,18.35,25.9,733071.677,270601.236,37729.589,4950.799,100.0,16.1,21.02,24.59,0.0,3345.3,411.0,117.0,528.0,13/05/2022,1,950.5526117,2022-05-13,0.0
2022-05-13 17:00:00,25.2,634.7919908,69.2725,26.14,3.0,18.35,25.9,733071.677,270601.236,37729.891,4950.859,100.0,15.7,21.02,24.59,0.0,0.0,302.0,60.0,362.0,13/05/2022,0,0.0,2022-05-13,0.0
2022-05-13 18:00:00,25.1,624.1687255,79.28578,25.74,3.0,18.35,25.9,733071.677,270601.236,37730.209,4950.938,100.0,15.3,21.02,24.59,0.0,0.0,318.0,79.0,397.0,13/05/2022,0,0.0,2022-05-13,0.0
2022-05-13 19:00:00,23.4,35.0,35.0,25.7,3.0,18.35,25.9,733071.677,270601.236,37730.439,4951.001,100.0,15.7,21.57,24.59,0.0,0.0,230.0,63.0,293.0,13/05/2022,0,0.0,2022-05-13,0.0
2022-05-13 20:00:00,21.9,0.0,0.0,25.31,3.0,18.35,25.9,733071.677,270601.236,37730.652,4951.061,100.0,13.7,21.02,24.59,0.0,0.0,213.0,60.0,273.0,13/05/2022,0,0.0,2022-05-13,0.0
2022-05-13 21:00:00,20.9,0.0,0.0,25.19,3.0,18.35,25.9,733071.677,270601.236,37730.867,4951.132,0.0,6.3,19.91,23.41,0.0,0.0,215.0,71.0,286.0,13/05/2022,0,0.0,2022-05-13,0.0
2022-05-13 22:00:00,19.6,0.0,0.0,24.96,3.0,18.35,25.9,733071.677,270601.236,37731.083,4951.193,0.0,0.0,19.36,23.41,0.0,0.0,216.0,61.0,277.0,14/05/2022,0,0.0,2022-05-13,0.0
2022-05-13 23:00:00,18.6,0.0,0.0,24.82,3.0,18.35,25.9,733071.677,270601.236,37731.299,4951.297,0.0,6.3,19.91,23.41,0.0,0.0,216.0,104.0,320.0,14/05/2022,0,0.0,2022-05-13,0.0
2022-05-14 00:00:00,18.1,0.0,0.0,24.51,3.0,18.35,25.9,733071.677,270601.236,37731.504,4951.391,0.0,6.3,19.36,22.82,0.0,0.0,205.0,94.0,299.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 01:00:00,16.5,0.0,0.0,24.34,3.0,18.35,25.9,733071.677,270601.236,37731.706,4951.453,0.0,6.3,21.57,23.41,0.0,0.0,202.0,62.0,264.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 02:00:00,15.4,0.0,0.0,24.31,3.0,18.35,25.9,733071.677,270601.236,37731.909,4951.513,0.0,6.3,22.12,24.0,0.0,0.0,203.0,60.0,263.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 03:00:00,14.8,0.0,0.0,24.11,3.0,18.35,25.9,733071.677,270601.236,37732.111,4951.574,0.0,6.3,22.67,24.0,0.0,0.0,202.0,61.0,263.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 04:00:00,14.6,0.0,0.0,23.86,3.0,18.35,25.9,733071.677,270601.236,37732.314,4951.634,0.0,6.3,22.67,24.0,0.0,0.0,203.0,60.0,263.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 05:00:00,14.4,1.25,1.25,23.73,3.0,18.35,25.9,733071.677,270601.236,37732.516,4951.697,0.0,6.3,22.67,24.0,0.0,0.0,202.0,63.0,265.0,14/05/2022,1,186.0408781,2022-05-14,1.0
2022-05-14 06:00:00,16.1,57.81081,98.42771633,23.75,3.0,18.35,25.9,733071.677,270601.236,37732.721,4951.756,0.0,6.3,23.22,24.59,0.0,0.0,205.0,59.0,264.0,14/05/2022,1,183.1339894,2022-05-14,1.0
2022-05-14 07:00:00,18.5,117.41777,338.9751422,23.97,3.0,18.35,25.9,733071.677,270601.236,37732.93,4951.816,0.0,6.3,23.22,24.59,0.0,0.0,209.0,60.0,269.0,14/05/2022,1,197.668433,2022-05-14,1.0
2022-05-14 08:00:00,21.9,167.49336,484.7658651,24.26,3.0,18.35,25.9,733071.677,270601.236,37733.139,4951.875,0.0,13.3,23.77,25.18,0.0,0.0,209.0,59.0,268.0,14/05/2022,1,194.7615443,2022-05-14,1.0
2022-05-14 09:00:00,24.6,195.2703,550.6279526,24.66,3.0,18.35,25.9,733071.677,270601.236,37733.351,4951.936,0.0,13.7,23.77,25.18,0.0,0.0,212.0,61.0,273.0,14/05/2022,1,209.2959879,2022-05-14,1.0
2022-05-14 10:00:00,26.0,250.5737,444.1724168,25.01,3.0,18.35,25.9,733071.677,270601.236,37733.562,4951.995,100.0,15.3,21.02,25.18,0.0,0.0,211.0,59.0,270.0,14/05/2022,1,200.5753217,2022-05-14,1.0
2022-05-14 11:00:00,27.6,263.46005,382.1833312,25.05,3.0,18.35,25.9,733071.677,270601.236,37733.771,4952.055,100.0,15.3,21.02,24.59,0.0,0.0,209.0,60.0,269.0,14/05/2022,1,197.668433,2022-05-14,1.0
2022-05-14 12:00:00,28.4,260.5046,260.5046,25.22,3.0,18.35,25.9,733071.677,270601.236,37733.98,4952.115,100.0,16.9,21.57,24.59,0.0,0.0,209.0,60.0,269.0,14/05/2022,1,197.668433,2022-05-14,1.0
2022-05-14 13:00:00,29.4,211.8959,211.8959,25.24,3.0,18.35,25.9,733071.677,270601.236,37734.19,4952.175,100.0,16.9,21.57,24.59,0.0,0.0,210.0,60.0,270.0,14/05/2022,1,200.5753217,2022-05-14,1.0
2022-05-14 14:00:00,29.9,282.5966601,174.0052,25.34,3.0,18.35,25.9,733071.677,270601.236,37734.4,4952.234,100.0,17.3,21.57,24.59,0.0,0.0,210.0,59.0,269.0,14/05/2022,1,197.668433,2022-05-14,1.0
2022-05-14 15:00:00,30.2,416.6809202,144.47446,25.42,3.0,18.35,25.9,733071.677,270601.236,37734.611,4952.294,100.0,16.5,21.57,24.59,0.0,0.0,211.0,60.0,271.0,14/05/2022,1,203.4822104,2022-05-14,1.0
2022-05-14 16:00:00,29.9,521.6212095,107.45449,25.61,3.0,18.35,25.9,733071.677,270601.236,37734.821,4952.354,100.0,16.5,21.57,24.59,0.0,0.0,210.0,60.0,270.0,14/05/2022,1,200.5753217,2022-05-14,1.0
2022-05-14 17:00:00,27.9,367.4526058,94.671895,25.71,3.0,18.35,25.9,733071.677,270601.236,37735.029,4952.413,0.0,6.3,19.36,23.41,0.0,0.0,208.0,59.0,267.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 18:00:00,26.8,390.6313656,42.825802,25.7,3.0,18.35,25.9,733071.677,270601.236,37735.239,4952.473,0.0,6.3,19.36,22.82,0.0,0.0,210.0,60.0,270.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 19:00:00,24.6,26.25,26.25,25.47,3.0,18.35,25.9,733071.677,270601.236,37735.446,4952.533,0.0,6.3,19.36,22.82,0.0,0.0,207.0,60.0,267.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 20:00:00,23.8,0.0,0.0,25.3,3.0,18.35,25.9,733071.677,270601.236,37735.649,4952.592,0.0,6.3,19.36,22.82,0.0,0.0,203.0,59.0,262.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 21:00:00,22.8,0.0,0.0,25.29,3.0,18.35,25.9,733071.677,270601.236,37735.854,4952.652,0.0,6.3,19.36,22.23,0.0,0.0,205.0,60.0,265.0,14/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 22:00:00,21.6,0.0,0.0,25.12,3.0,18.35,25.9,733071.677,270601.236,37736.057,4952.711,0.0,0.0,18.81,22.23,0.0,0.0,203.0,59.0,262.0,15/05/2022,0,0.0,2022-05-14,1.0
2022-05-14 23:00:00,20.3,0.0,0.0,24.96,3.0,18.35,25.9,733071.677,270601.236,37736.261,4952.772,0.0,11.0,20.46,24.0,0.0,0.0,204.0,61.0,265.0,15/05/2022,0,0.0,2022-05-14,1.0
2022-05-15 00:00:00,19.2,0.0,0.0,24.79,3.0,18.35,25.9,733071.677,270601.236,37736.463,4952.832,0.0,6.3,19.36,22.82,0.0,0.0,202.0,60.0,262.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 01:00:00,19.2,0.0,0.0,24.56,3.0,18.35,25.9,733071.677,270601.236,37736.665,4952.891,0.0,6.3,19.36,22.23,0.0,0.0,202.0,59.0,261.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 02:00:00,18.1,0.0,0.0,24.45,3.0,18.35,25.9,733071.677,270601.236,37736.867,4952.951,0.0,6.3,18.81,22.23,0.0,0.0,202.0,60.0,262.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 03:00:00,17.6,0.0,0.0,24.27,3.0,18.35,25.9,733071.677,270601.236,37737.07,4953.011,0.0,6.3,20.46,22.23,0.0,0.0,203.0,60.0,263.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 04:00:00,16.8,0.0,0.0,24.18,3.0,18.35,25.9,733071.677,270601.236,37737.273,4953.073,0.0,6.3,21.57,23.41,0.0,0.0,203.0,62.0,265.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 05:00:00,17.0,0.0,0.0,24.18,3.0,18.35,25.9,733071.677,270601.236,37737.475,4953.133,0.0,8.6,22.67,24.0,0.0,0.0,202.0,60.0,262.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 06:00:00,18.3,58.71845,101.4313841,24.09,3.0,18.35,25.9,733071.677,270601.236,37737.682,4953.193,0.0,9.0,22.67,24.59,0.0,0.0,207.0,60.0,267.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 07:00:00,19.6,118.17729,345.5414132,24.27,3.0,18.35,25.9,733071.677,270601.236,37737.891,4953.252,0.0,6.3,22.67,24.0,0.0,0.0,209.0,59.0,268.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 08:00:00,21.0,168.25139,486.9400637,24.32,3.0,18.35,25.9,733071.677,270601.236,37738.1,4953.312,0.0,13.3,23.77,25.18,0.0,0.0,209.0,60.0,269.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 09:00:00,22.4,199.027265,539.6628752,24.77,3.0,18.35,25.9,733071.677,270601.236,37738.31,4953.372,0.0,14.1,23.77,25.18,0.0,0.0,210.0,60.0,270.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 10:00:00,23.6,241.650085,476.4921019,24.95,3.0,18.35,25.9,733071.677,270601.236,37738.52,4953.431,100.0,15.3,21.02,24.59,0.0,0.0,210.0,59.0,269.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 11:00:00,25.1,274.008315,376.6214485,25.07,3.0,18.35,25.9,733071.677,270601.236,37738.73,4953.491,100.0,16.1,21.57,24.59,0.0,0.0,210.0,60.0,270.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 12:00:00,26.7,233.541175,233.541175,25.18,3.0,18.35,25.9,733071.677,270601.236,37738.941,4953.551,100.0,17.3,21.57,24.59,0.0,0.0,211.0,60.0,271.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 13:00:00,26.8,244.48897,244.48897,25.14,3.0,18.35,25.9,733071.677,270601.236,37739.153,4953.611,0.0,16.5,21.57,24.59,0.0,0.0,212.0,60.0,272.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 14:00:00,27.9,283.8693234,166.645252,25.18,3.0,18.35,25.9,733071.677,270601.236,37739.363,4953.671,100.0,16.9,21.57,24.59,0.0,0.0,210.0,60.0,270.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 15:00:00,26.6,430.3784832,137.542778,25.21,3.0,18.35,25.9,733071.677,270601.236,37739.574,4953.73,0.0,14.9,21.02,24.59,0.0,0.0,211.0,59.0,270.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 16:00:00,25.9,341.1283416,155.543105,25.42,3.0,18.35,25.9,733071.677,270601.236,37739.785,4953.79,100.0,15.3,21.57,24.59,0.0,0.0,211.0,60.0,271.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 17:00:00,25.0,682.5897532,89.26728,25.53,3.0,18.35,25.9,733071.677,270601.236,37739.997,4953.849,0.0,6.3,19.36,22.82,0.0,0.0,212.0,59.0,271.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 18:00:00,23.1,384.8299306,43.7086965,25.56,3.0,18.35,25.9,733071.677,270601.236,37740.207,4953.909,0.0,6.3,19.36,22.82,0.0,0.0,210.0,60.0,270.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 19:00:00,21.3,15.625,15.625,25.39,3.0,18.35,25.9,733071.677,270601.236,37740.415,4953.968,0.0,6.3,19.36,22.82,0.0,0.0,208.0,59.0,267.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 20:00:00,20.2,0.0,0.0,25.15,3.0,18.35,25.9,733071.677,270601.236,37740.619,4954.028,0.0,6.3,19.36,22.82,0.0,0.0,204.0,60.0,264.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 21:00:00,19.5,0.0,0.0,24.9,3.0,18.35,25.9,733071.677,270601.236,37740.824,4954.088,0.0,6.3,18.81,22.23,0.0,0.0,205.0,60.0,265.0,15/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 22:00:00,18.4,0.0,0.0,24.74,3.0,18.35,25.9,733071.677,270601.236,37741.028,4954.147,0.0,0.0,18.81,22.23,0.0,0.0,204.0,59.0,263.0,16/05/2022,0,0.0,2022-05-15,1.0
2022-05-15 23:00:00,17.9,0.0,0.0,24.53,3.0,18.35,25.9,733071.677,270601.236,37741.231,4954.207,0.0,6.3,18.81,22.23,0.0,0.0,203.0,60.0,263.0,16/05/2022,0,0.0,2022-05-15,1.0
2022-05-16 00:00:00,16.8,0.0,0.0,24.47,3.0,18.35,25.9,733071.677,270601.236,37741.436,4954.266,0.0,6.3,21.02,22.82,0.0,0.0,205.0,59.0,264.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 01:00:00,16.9,0.0,0.0,24.29,3.0,18.35,25.9,733071.677,270601.236,37741.64,4954.326,0.0,6.3,21.57,23.41,0.0,0.0,204.0,60.0,264.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 02:00:00,17.0,0.0,0.0,24.13,5.0,18.35,25.3,733071.677,270601.236,37741.842,4954.385,0.0,6.3,22.12,23.41,0.0,0.0,202.0,59.0,261.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 03:00:00,16.0,0.0,0.0,23.67,5.0,18.35,25.3,733071.677,270601.236,37742.045,4954.446,0.0,8.6,22.67,24.59,0.0,0.0,203.0,61.0,264.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 04:00:00,16.0,0.0,0.0,23.45,5.0,18.35,25.3,733071.677,270601.236,37742.247,4954.509,0.0,8.6,23.22,24.59,0.0,0.0,202.0,63.0,265.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 05:00:00,16.1,2.5,2.5,23.38,5.0,18.35,25.3,733071.677,270601.236,37742.449,4954.568,0.0,8.2,21.02,24.0,0.0,0.0,202.0,59.0,261.0,16/05/2022,1,174.4133232,2022-05-16,2.0
2022-05-16 06:00:00,17.3,53.82022,57.96096892,23.45,5.0,18.35,25.3,733071.677,270601.236,37742.705,4954.775,0.0,5.9,20.46,23.41,0.0,0.0,256.0,207.0,463.0,16/05/2022,1,761.6048448,2022-05-16,2.0
2022-05-16 07:00:00,19.3,119.1774,330.2778318,24.06,5.0,18.35,25.3,733071.677,270601.236,37743.45,4955.062,0.0,5.9,20.46,23.41,0.0,0.0,745.0,287.0,1032.0,16/05/2022,1,2415.624527,2022-05-16,2.0
2022-05-16 08:00:00,21.2,170.762345,469.2832779,24.65,5.0,18.35,25.3,733071.677,270601.236,37744.631,4955.401,100.0,14.9,22.67,25.18,0.0,0.0,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 09:00:00,22.6,204.15008,521.2330681,25.11,5.0,18.35,25.3,733071.677,270601.236,37745.746,4955.749,100.0,15.3,21.02,24.59,0.0,0.0,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 10:00:00,24.5,237.9907,485.1481776,25.43,5.0,18.35,25.3,733071.677,270601.236,37746.774,4956.113,100.0,15.7,21.02,24.59,0.0,0.0,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 11:00:00,26.3,244.045515,381.2535046,25.61,5.0,18.35,25.3,733071.677,270601.236,37747.772,4956.402,100.0,15.7,21.02,24.59,0.0,0.0,419.0,289.0,708.0,16/05/2022,1,1473.792581,2022-05-16,2.0
2022-05-16 12:00:00,27.4,273.80319,273.80319,25.36,3.0,18.35,26.0,733070.097,272000.878,37748.802,4956.777,100.0,15.7,21.02,24.59,0.0,0.0,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 13:00:00,28.2,252.024035,252.024035,25.28,3.0,18.35,26.0,733070.097,272002.438,37749.832,4957.041,100.0,15.7,21.57,24.59,0.0,4212.0,419.0,264.0,683.0,16/05/2022,1,1401.120363,2022-05-16,2.0
2022-05-16 14:00:00,28.4,301.143687,217.76798,25.48,3.0,18.35,26.05,733070.097,272003.928,37750.876,4957.471,0.0,15.7,21.57,24.59,0.0,4023.0,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 15:00:00,28.7,460.3756074,138.498802,25.57,3.0,18.35,26.05,733070.097,272005.403,37751.895,4957.88,0.0,15.7,21.57,24.59,0.0,3982.5,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 16:00:00,29.0,610.868458,116.966985,25.54,3.0,18.35,26.05,733070.097,272006.998,37752.789,4958.211,100.0,15.7,21.57,24.59,0.0,4306.5,419.0,138.0,557.0,16/05/2022,1,1034.852385,2022-05-16,2.0
2022-05-16 17:00:00,28.2,690.4506489,95.587365,26.45,3.0,18.35,26.05,733070.097,272006.999,37753.26,4958.359,100.0,16.1,21.57,24.59,0.0,0.0,471.0,148.0,619.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 18:00:00,27.3,619.7513099,50.943407,26.64,3.0,18.35,26.05,733070.097,272006.999,37753.511,4958.456,100.0,16.1,21.57,24.59,0.0,0.0,251.0,97.0,348.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 19:00:00,26.6,34.375,34.375,26.53,3.0,18.35,26.05,733070.097,272006.999,37753.697,4958.513,100.0,17.7,22.12,25.18,0.0,0.0,186.0,57.0,243.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 20:00:00,25.4,0.0,0.0,26.12,3.0,18.35,26.05,733070.097,272006.999,37753.878,4958.57,100.0,16.5,21.57,24.59,0.0,0.0,181.0,57.0,238.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 21:00:00,23.5,0.0,0.0,25.91,3.0,18.35,26.05,733070.097,272006.999,37754.062,4958.628,0.0,8.6,20.46,24.0,0.0,0.0,184.0,58.0,242.0,16/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 22:00:00,22.3,0.0,0.0,25.67,3.0,18.35,26.05,733070.097,272006.999,37754.244,4958.685,0.0,0.0,19.91,24.0,0.0,0.0,182.0,57.0,239.0,17/05/2022,0,0.0,2022-05-16,2.0
2022-05-16 23:00:00,20.4,0.0,0.0,25.38,3.0,18.35,26.05,733070.097,272006.999,37754.424,4958.742,0.0,10.6,20.46,24.0,0.0,0.0,180.0,57.0,237.0,17/05/2022,0,0.0,2022-05-16,2.0
2022-05-17 00:00:00,19.6,0.0,0.0,25.31,3.0,18.35,26.05,733070.097,272006.999,37754.605,4958.8,0.0,10.6,19.91,23.41,0.0,0.0,181.0,58.0,239.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 01:00:00,18.8,0.0,0.0,24.99,3.0,18.35,26.05,733070.097,272006.999,37754.784,4958.858,0.0,8.2,19.91,23.41,0.0,0.0,179.0,58.0,237.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 02:00:00,18.5,0.0,0.0,24.65,5.0,18.35,25.4,733070.097,272006.999,37754.964,4958.917,0.0,8.2,19.36,22.82,0.0,0.0,180.0,59.0,239.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 03:00:00,17.4,0.0,0.0,24.04,5.0,18.35,25.3,733070.097,272006.999,37755.142,4958.975,0.0,8.2,19.36,22.82,0.0,0.0,178.0,58.0,236.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 04:00:00,16.4,0.0,0.0,23.92,5.0,18.35,25.3,733070.097,272006.999,37755.322,4959.036,0.0,8.2,19.91,22.82,0.0,0.0,180.0,61.0,241.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 05:00:00,16.8,1.875,1.875,23.6,5.0,18.35,25.3,733070.097,272006.999,37755.503,4959.097,0.0,7.8,21.02,23.41,0.0,0.0,181.0,61.0,242.0,17/05/2022,1,119.1824375,2022-05-17,2.0
2022-05-17 06:00:00,18.7,59.913875,102.0680615,23.78,5.0,18.35,25.3,733070.097,272006.999,37755.705,4959.161,0.0,7.8,21.02,23.41,0.0,0.0,202.0,64.0,266.0,17/05/2022,1,188.9477668,2022-05-17,2.0
2022-05-17 07:00:00,20.7,119.881075,331.8848383,24.35,5.0,18.35,25.3,733070.097,272006.999,37756.035,4959.279,100.0,10.2,21.02,24.59,0.0,0.0,330.0,118.0,448.0,17/05/2022,1,718.001514,2022-05-17,2.0
2022-05-17 08:00:00,22.9,170.712615,476.3637494,25.03,5.0,18.35,25.3,733070.097,272006.999,37756.912,4959.501,100.0,14.9,21.02,24.59,0.0,0.0,419.0,222.0,641.0,17/05/2022,1,1279.031037,2022-05-17,2.0
2022-05-17 09:00:00,24.9,201.565115,532.9353649,25.54,5.0,18.35,25.45,733070.097,272007.25,37757.826,4959.718,100.0,15.3,21.02,24.59,0.0,677.7000002,419.0,217.0,636.0,17/05/2022,1,1264.496593,2022-05-17,2.0
2022-05-17 10:00:00,26.6,238.14293,486.9774388,25.65,5.0,18.35,25.55,733070.097,272007.745,37758.743,4959.895,100.0,15.3,21.02,24.59,0.0,1336.5,419.0,177.0,596.0,17/05/2022,1,1148.221045,2022-05-17,2.0
2022-05-17 11:00:00,28.1,254.97025,383.2504368,25.85,5.0,18.35,25.55,733070.097,272007.923,37759.63,4960.024,100.0,15.3,21.02,24.59,0.0,480.5999998,419.0,129.0,548.0,17/05/2022,1,1008.690386,2022-05-17,2.0
2022-05-17 12:00:00,29.6,245.25125,245.25125,25.33,3.0,18.35,26.0,733070.097,272009.038,37760.57,4960.296,100.0,15.7,21.57,24.59,0.0,3010.5,419.0,272.0,691.0,17/05/2022,1,1424.375473,2022-05-17,2.0
2022-05-17 13:00:00,30.5,202.555335,202.555335,25.51,3.0,18.35,26.0,733070.097,272009.696,37761.522,4960.591,100.0,16.5,21.57,24.59,0.0,1776.6,419.0,295.0,714.0,17/05/2022,1,1491.233914,2022-05-17,2.0
2022-05-17 14:00:00,31.3,288.5311936,165.297245,25.73,3.0,18.35,26.0,733070.097,272010.507,37762.504,4960.865,100.0,16.1,21.57,24.59,0.0,2189.7,419.0,274.0,693.0,17/05/2022,1,1430.189251,2022-05-17,2.0
2022-05-17 15:00:00,31.2,459.6503361,137.802705,25.54,3.0,18.35,26.0,733070.097,272011.444,37763.362,4961.149,100.0,16.1,21.57,24.59,0.0,2529.9,419.0,284.0,703.0,17/05/2022,1,1459.258138,2022-05-17,2.0
2022-05-17 16:00:00,31.4,609.492576,115.0276375,25.73,3.0,18.35,26.0,733070.097,272012.725,37764.041,4961.366,100.0,16.1,21.57,24.59,0.0,3458.7,679.0,217.0,896.0,17/05/2022,1,2020.287661,2022-05-17,2.0
2022-05-17 17:00:00,30.9,691.0918238,94.30603,26.54,3.0,18.35,26.0,733070.097,272012.725,37764.337,4961.433,100.0,16.1,21.57,24.59,0.0,0.0,296.0,67.0,363.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 18:00:00,29.9,624.0783877,56.520397,26.8,3.0,18.35,26.0,733070.097,272012.725,37764.612,4961.509,100.0,15.7,21.57,24.59,0.0,0.0,275.0,76.0,351.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 19:00:00,28.0,42.5,42.5,26.66,3.0,18.35,26.0,733070.097,272012.725,37764.808,4961.57,100.0,17.3,22.12,25.18,0.0,0.0,196.0,61.0,257.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 20:00:00,27.1,0.0,0.0,26.39,3.0,18.35,26.0,733070.097,272012.725,37764.988,4961.622,0.0,12.9,22.12,24.59,0.0,0.0,180.0,52.0,232.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 21:00:00,25.5,0.0,0.0,26.19,3.0,18.35,26.0,733070.097,272012.725,37765.17,4961.674,0.0,8.2,20.46,24.0,0.0,0.0,182.0,52.0,234.0,17/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 22:00:00,23.9,0.0,0.0,25.94,3.0,18.35,26.0,733070.097,272012.725,37765.353,4961.726,100.0,0.0,19.91,23.41,0.0,0.0,183.0,52.0,235.0,18/05/2022,0,0.0,2022-05-17,2.0
2022-05-17 23:00:00,22.3,0.0,0.0,25.77,3.0,18.35,26.0,733070.097,272012.725,37765.525,4961.778,100.0,12.9,20.46,24.59,0.0,0.0,172.0,52.0,224.0,18/05/2022,0,0.0,2022-05-17,2.0
2022-05-18 00:00:00,21.5,0.0,0.0,25.44,3.0,18.35,26.0,733070.097,272012.725,37765.698,4961.83,0.0,8.6,19.91,23.41,0.0,0.0,173.0,52.0,225.0,18/05/2022,0,0.0,2022-05-18,1.0
2022-05-18 01:00:00,21.3,0.0,0.0,25.32,3.0,18.35,26.0,733070.097,272012.725,37765.871,4961.882,0.0,8.6,19.91,23.41,0.0,0.0,173.0,52.0,225.0,18/05/2022,0,0.0,2022-05-18,1.0
